route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,final_departure_time,final_stop_id,shape_dist_traveled,first_arrival_time,duration,route_short_name,next_arrival_time,time_waiting,is_port_authority_stop,is_incomplete_100th,is_incomplete_99th,is_incomplete_95th,is_incomplete_90th
46,5,8438,161 NEW YORK,0,161WY038,623,0 days 15:56:00,43274,20.9816,0 days 14:43:00,0 days 01:13:00,161,0 days 16:35:00,0 days 00:39:00,1,0.0,0.0,0.0,0.0
46,4,8243,161 NEW YORK VIA UNION CITY,0,161WY039,609,0 days 16:16:00,43274,21.0008,0 days 14:51:00,0 days 01:25:00,161,0 days 16:47:00,0 days 00:31:00,1,0.0,0.0,0.0,0.0
46,5,8388,161 NEW YORK VIA UNION CITY,0,161WY039,622,0 days 16:16:00,43274,21.0008,0 days 14:51:00,0 days 01:25:00,161,0 days 16:47:00,0 days 00:31:00,1,0.0,0.0,0.0,0.0
46,4,8244,161 NEW YORK VIA UNION CITY,0,161WY040,609,0 days 16:26:00,43274,21.0008,0 days 15:00:00,0 days 01:26:00,161,0 days 17:43:00,0 days 01:17:00,1,0.0,0.0,0.0,0.0
46,4,8255,161 NEW YORK VIA UNION CITY,0,161WY040,609,0 days 19:00:00,43274,21.0008,0 days 17:43:00,0 days 01:17:00,161,0 days 19:30:00,0 days 00:30:00,1,0.0,0.0,0.0,0.0
46,5,8389,161 NEW YORK VIA UNION CITY,0,161WY040,622,0 days 16:26:00,43274,21.0008,0 days 15:00:00,0 days 01:26:00,161,0 days 17:43:00,0 days 01:17:00,1,0.0,0.0,0.0,0.0
46,5,8400,161 NEW YORK VIA UNION CITY,0,161WY040,622,0 days 19:00:00,43274,21.0008,0 days 17:43:00,0 days 01:17:00,161,0 days 19:30:00,0 days 00:30:00,1,0.0,0.0,0.0,0.0
46,4,8294,161 NEW YORK,0,161WY041,610,0 days 16:37:00,43274,20.9816,0 days 15:20:00,0 days 01:17:00,161,0 days 16:59:00,0 days 00:22:00,1,0.0,0.0,0.0,0.0
46,5,8439,161 NEW YORK,0,161WY041,623,0 days 16:37:00,43274,20.9816,0 days 15:20:00,0 days 01:17:00,161,0 days 16:59:00,0 days 00:22:00,1,0.0,0.0,0.0,0.0
46,4,8249,161 NEW YORK VIA UNION CITY,0,161WY042,609,0 days 17:29:00,43274,21.0008,0 days 16:00:00,0 days 01:29:00,161,,,1,0.0,0.0,0.0,0.0
46,5,8394,161 NEW YORK VIA UNION CITY,0,161WY042,622,0 days 17:29:00,43274,21.0008,0 days 16:00:00,0 days 01:29:00,161,,,1,0.0,0.0,0.0,0.0
46,4,8259,161 NEW YORK VIA UNION CITY,0,161WY043,609,0 days 20:54:00,43274,21.0008,0 days 19:40:00,0 days 01:14:00,161,0 days 21:10:00,0 days 00:16:00,1,0.0,0.0,0.0,0.0
46,5,8404,161 NEW YORK VIA UNION CITY,0,161WY043,622,0 days 20:54:00,43274,21.0008,0 days 19:40:00,0 days 01:14:00,161,0 days 21:10:00,0 days 00:16:00,1,0.0,0.0,0.0,0.0
46,4,8226,161 NEW YORK VIA COMMERCE BLVD,0,161WY044,608,0 days 17:00:00,43274,14.1566,0 days 16:03:00,0 days 00:57:00,161,0 days 17:11:00,0 days 00:11:00,1,1.0,1.0,1.0,0.0
46,4,8257,161 NEW YORK VIA UNION CITY,0,161WY044,609,0 days 19:44:00,43274,21.0008,0 days 18:30:00,0 days 01:14:00,161,0 days 20:10:00,0 days 00:26:00,1,1.0,1.0,1.0,0.0
46,5,8371,161 NEW YORK VIA COMMERCE BLVD,0,161WY044,621,0 days 17:00:00,43274,14.1566,0 days 16:03:00,0 days 00:57:00,161,0 days 17:11:00,0 days 00:11:00,1,1.0,1.0,1.0,0.0
46,5,8402,161 NEW YORK VIA UNION CITY,0,161WY044,622,0 days 19:44:00,43274,21.0008,0 days 18:30:00,0 days 01:14:00,161,0 days 20:10:00,0 days 00:26:00,1,1.0,1.0,1.0,0.0
46,4,8295,161 NEW YORK,0,161WY045,610,0 days 17:29:00,43274,20.9816,0 days 16:10:00,0 days 01:19:00,161,0 days 17:50:00,0 days 00:21:00,1,0.0,0.0,0.0,0.0
46,5,8440,161 NEW YORK,0,161WY045,623,0 days 17:29:00,43274,20.9816,0 days 16:10:00,0 days 01:19:00,161,0 days 17:50:00,0 days 00:21:00,1,0.0,0.0,0.0,0.0
46,4,8250,161 NEW YORK VIA UNION CITY,0,161WY046,609,0 days 17:49:00,43274,21.0008,0 days 16:20:00,0 days 01:29:00,161,0 days 18:05:00,0 days 00:16:00,1,0.0,0.0,0.0,0.0
46,5,8395,161 NEW YORK VIA UNION CITY,0,161WY046,622,0 days 17:49:00,43274,21.0008,0 days 16:20:00,0 days 01:29:00,161,0 days 18:05:00,0 days 00:16:00,1,0.0,0.0,0.0,0.0
46,4,8227,161 NEW YORK VIA COMMERCE BLVD,0,161WY047,608,0 days 17:20:00,43274,14.1566,0 days 16:23:00,0 days 00:57:00,161,0 days 17:35:00,0 days 00:15:00,1,1.0,1.0,1.0,1.0
46,5,8372,161 NEW YORK VIA COMMERCE BLVD,0,161WY047,621,0 days 17:20:00,43274,14.1566,0 days 16:23:00,0 days 00:57:00,161,0 days 17:35:00,0 days 00:15:00,1,1.0,1.0,1.0,1.0
46,4,8260,161 NEW YORK VIA UNION CITY,0,161WY048,609,0 days 21:19:00,43274,21.0008,0 days 20:09:00,0 days 01:10:00,161,0 days 21:35:00,0 days 00:16:00,1,1.0,1.0,1.0,1.0
46,4,8263,161 NEW YORK VIA UNION CITY,0,161WY048,609,0 days 23:36:00,43274,21.0008,0 days 22:35:00,0 days 01:01:00,161,0 days 23:45:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,5,8405,161 NEW YORK VIA UNION CITY,0,161WY048,622,0 days 21:19:00,43274,21.0008,0 days 20:09:00,0 days 01:10:00,161,0 days 21:35:00,0 days 00:16:00,1,1.0,1.0,1.0,1.0
46,5,8408,161 NEW YORK VIA UNION CITY,0,161WY048,622,0 days 23:36:00,43274,21.0008,0 days 22:35:00,0 days 01:01:00,161,0 days 23:45:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,4,8251,161 NEW YORK VIA UNION CITY,0,161WY049,609,0 days 17:59:00,43274,21.0008,0 days 16:30:00,0 days 01:29:00,161,,,1,0.0,0.0,0.0,0.0
46,5,8396,161 NEW YORK VIA UNION CITY,0,161WY049,622,0 days 17:59:00,43274,21.0008,0 days 16:30:00,0 days 01:29:00,161,,,1,0.0,0.0,0.0,0.0
46,4,8254,161 NEW YORK VIA UNION CITY,0,161WY051,609,0 days 18:49:00,43274,21.0008,0 days 17:31:00,0 days 01:18:00,161,0 days 19:30:00,0 days 00:41:00,1,1.0,1.0,1.0,1.0
46,4,8261,161 NEW YORK VIA UNION CITY,0,161WY051,609,0 days 21:51:00,43274,21.0008,0 days 20:45:00,0 days 01:06:00,161,0 days 22:10:00,0 days 00:19:00,1,1.0,1.0,1.0,1.0
46,4,8264,161 NEW YORK VIA UNION CITY,0,161WY051,609,1 days 00:06:00,43274,21.0008,0 days 23:05:00,0 days 01:01:00,161,1 days 00:15:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,5,8399,161 NEW YORK VIA UNION CITY,0,161WY051,622,0 days 18:49:00,43274,21.0008,0 days 17:31:00,0 days 01:18:00,161,0 days 19:30:00,0 days 00:41:00,1,1.0,1.0,1.0,1.0
46,5,8406,161 NEW YORK VIA UNION CITY,0,161WY051,622,0 days 21:51:00,43274,21.0008,0 days 20:45:00,0 days 01:06:00,161,0 days 22:10:00,0 days 00:19:00,1,1.0,1.0,1.0,1.0
46,5,8409,161 NEW YORK VIA UNION CITY,0,161WY051,622,1 days 00:06:00,43274,21.0008,0 days 23:05:00,0 days 01:01:00,161,1 days 00:15:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,4,8258,161 NEW YORK VIA UNION CITY,0,161WY052,609,0 days 20:13:00,43274,21.0008,0 days 18:59:00,0 days 01:14:00,161,0 days 20:40:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
46,4,8262,161 NEW YORK VIA UNION CITY,0,161WY052,609,0 days 22:56:00,43274,21.0008,0 days 21:55:00,0 days 01:01:00,161,0 days 23:05:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,4,8265,161 NEW YORK VIA UNION CITY,0,161WY052,609,1 days 01:01:00,43274,21.0008,1 days 00:05:00,0 days 00:56:00,161,1 days 01:15:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
46,5,8403,161 NEW YORK VIA UNION CITY,0,161WY052,622,0 days 20:13:00,43274,21.0008,0 days 18:59:00,0 days 01:14:00,161,0 days 20:40:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
46,5,8407,161 NEW YORK VIA UNION CITY,0,161WY052,622,0 days 22:56:00,43274,21.0008,0 days 21:55:00,0 days 01:01:00,161,0 days 23:05:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,5,8410,161 NEW YORK VIA UNION CITY,0,161WY052,622,1 days 01:01:00,43274,21.0008,1 days 00:05:00,0 days 00:56:00,161,1 days 01:15:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
45,4,7971,160 NEW YORK,0,164WY001,588,0 days 06:09:00,43274,20.3218,0 days 05:18:00,0 days 00:51:00,160,0 days 07:19:00,0 days 01:10:00,1,0.0,0.0,0.0,0.0
50,4,9212,164X NEW YORK EXPRESS,0,164WY001,749,0 days 08:14:00,43274,28.5646,0 days 07:19:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
45,5,8038,160 NEW YORK,0,164WY001,593,0 days 06:09:00,43274,20.3218,0 days 05:18:00,0 days 00:51:00,160,0 days 07:19:00,0 days 01:10:00,1,0.0,0.0,0.0,0.0
50,5,9276,164X NEW YORK EXPRESS,0,164WY001,757,0 days 08:14:00,43274,28.5646,0 days 07:19:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
35,3,6244,145 NEW YORK EXPRESS,0,164WY002,483,0 days 06:23:00,43274,27.1434,0 days 05:36:00,0 days 00:47:00,145,,,1,0.0,0.0,0.0,0.0
50,4,9214,164X NEW YORK EXPRESS,0,164WY002,749,0 days 08:40:00,43274,28.5646,0 days 07:45:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9278,164X NEW YORK EXPRESS,0,164WY002,757,0 days 08:40:00,43274,28.5646,0 days 07:45:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,4,9206,164X NEW YORK EXPRESS,0,164WY003,749,0 days 07:00:00,43274,28.5646,0 days 06:05:00,0 days 00:55:00,164,0 days 08:00:00,0 days 01:00:00,1,0.0,0.0,0.0,0.0
50,4,9215,164X NEW YORK EXPRESS,0,164WY003,749,0 days 08:55:00,43274,28.5646,0 days 08:00:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9270,164X NEW YORK EXPRESS,0,164WY003,757,0 days 07:00:00,43274,28.5646,0 days 06:05:00,0 days 00:55:00,164,0 days 08:00:00,0 days 01:00:00,1,0.0,0.0,0.0,0.0
50,5,9279,164X NEW YORK EXPRESS,0,164WY003,757,0 days 08:55:00,43274,28.5646,0 days 08:00:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,4,9207,164X NEW YORK EXPRESS,0,164WY004,749,0 days 07:15:00,43274,28.5646,0 days 06:20:00,0 days 00:55:00,164,0 days 08:25:00,0 days 01:10:00,1,0.0,0.0,0.0,0.0
50,4,9216,164X NEW YORK EXPRESS,0,164WY004,749,0 days 09:20:00,43274,28.5646,0 days 08:25:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9271,164X NEW YORK EXPRESS,0,164WY004,757,0 days 07:15:00,43274,28.5646,0 days 06:20:00,0 days 00:55:00,164,0 days 08:25:00,0 days 01:10:00,1,0.0,0.0,0.0,0.0
50,5,9280,164X NEW YORK EXPRESS,0,164WY004,757,0 days 09:20:00,43274,28.5646,0 days 08:25:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
36,3,6256,148 NEW YORK EXPRESS,0,164WY005,485,0 days 07:16:00,43274,27.7436,0 days 06:30:00,0 days 00:46:00,148,0 days 07:57:00,0 days 00:41:00,1,0.0,0.0,0.0,0.0
16,3,2835,122 NEW YORK,0,164WY005,262,0 days 08:30:00,43274,7.4172,0 days 07:57:00,0 days 00:33:00,122,,,1,0.0,0.0,0.0,0.0
50,4,9208,164X NEW YORK EXPRESS,0,164WY006,749,0 days 07:30:00,43274,28.5646,0 days 06:35:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9272,164X NEW YORK EXPRESS,0,164WY006,757,0 days 07:30:00,43274,28.5646,0 days 06:35:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
35,3,6246,145 NEW YORK EXPRESS,0,164WY007,483,0 days 07:30:00,43274,27.1434,0 days 06:36:00,0 days 00:54:00,145,,,1,0.0,0.0,0.0,0.0
50,4,9209,164X NEW YORK EXPRESS,0,164WY008,749,0 days 07:42:00,43274,28.5646,0 days 06:47:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9273,164X NEW YORK EXPRESS,0,164WY008,757,0 days 07:42:00,43274,28.5646,0 days 06:47:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,4,9210,164X NEW YORK EXPRESS,0,164WY009,749,0 days 07:52:00,43274,28.5646,0 days 06:57:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9274,164X NEW YORK EXPRESS,0,164WY009,757,0 days 07:52:00,43274,28.5646,0 days 06:57:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
35,3,6247,145 NEW YORK EXPRESS,0,164WY010,483,0 days 07:50:00,43274,27.1434,0 days 06:56:00,0 days 00:54:00,145,,,1,0.0,0.0,0.0,0.0
50,4,9211,164X NEW YORK EXPRESS,0,164WY011,749,0 days 08:02:00,43274,28.5646,0 days 07:07:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9275,164X NEW YORK EXPRESS,0,164WY011,757,0 days 08:02:00,43274,28.5646,0 days 07:07:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
36,3,6257,148 NEW YORK EXPRESS,0,164WY012,485,0 days 08:16:00,43274,27.7436,0 days 07:30:00,0 days 00:46:00,148,,,1,0.0,0.0,0.0,0.0
50,4,9213,164X NEW YORK EXPRESS,0,164WY013,749,0 days 08:26:00,43274,28.5646,0 days 07:31:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
50,5,9277,164X NEW YORK EXPRESS,0,164WY013,757,0 days 08:26:00,43274,28.5646,0 days 07:31:00,0 days 00:55:00,164,,,1,0.0,0.0,0.0,0.0
35,3,6249,145 NEW YORK EXPRESS,0,164WY014,483,0 days 08:35:00,43274,27.1434,0 days 07:41:00,0 days 00:54:00,145,,,1,0.0,0.0,0.0,0.0
46,4,8229,161 NEW YORK VIA COMMERCE BLVD,0,164WY022,608,0 days 18:17:00,43274,14.1566,0 days 17:22:00,0 days 00:55:00,161,0 days 18:40:00,0 days 00:23:00,1,0.0,0.0,0.0,0.0
46,5,8374,161 NEW YORK VIA COMMERCE BLVD,0,164WY022,621,0 days 18:17:00,43274,14.1566,0 days 17:22:00,0 days 00:55:00,161,0 days 18:40:00,0 days 00:23:00,1,0.0,0.0,0.0,0.0
63,1,12239,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY001,1032,0 days 05:47:00,43274,19.1958,0 days 04:45:00,0 days 01:02:00,190,0 days 06:00:00,0 days 00:13:00,1,1.0,1.0,1.0,1.0
63,1,12269,190 NEW YORK VIA SECAUCUS,0,190WY001,1033,0 days 08:30:00,43274,19.2093,0 days 07:30:00,0 days 01:00:00,190,0 days 09:00:00,0 days 00:30:00,1,1.0,1.0,1.0,1.0
63,1,12276,190 NEW YORK VIA SECAUCUS,0,190WY001,1033,0 days 11:48:00,43274,19.2093,0 days 10:30:00,0 days 01:18:00,190,0 days 12:15:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
63,2,12382,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY001,1038,0 days 05:46:00,43274,19.1958,0 days 04:50:00,0 days 00:56:00,190,0 days 06:00:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
63,2,12383,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY001,1038,0 days 08:15:00,43274,19.1958,0 days 07:10:00,0 days 01:05:00,190,0 days 08:30:00,0 days 00:15:00,1,1.0,1.0,1.0,1.0
63,2,12411,190 NEW YORK VIA SECAUCUS,0,190WY001,1039,0 days 11:06:00,43274,19.2093,0 days 09:50:00,0 days 01:16:00,190,0 days 11:30:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
75,3,13797,199 NEW YORK VIA NUTLEY,0,190WY001,1247,0 days 05:20:00,43274,19.3036,0 days 04:32:00,0 days 00:48:00,199,0 days 08:32:00,0 days 03:12:00,1,1.0,1.0,1.0,1.0
68,3,13367,193 NEW YORK EXPRESS,0,190WY001,1159,0 days 09:07:00,43274,19.8928,0 days 08:32:00,0 days 00:35:00,193,,,1,1.0,1.0,1.0,1.0
63,4,12585,190X NEW YORK EXPRESS,0,190WY001,1053,0 days 07:30:00,43274,18.0652,0 days 06:29:00,0 days 01:01:00,190,0 days 09:30:00,0 days 02:00:00,1,1.0,1.0,1.0,1.0
63,5,12832,190X NEW YORK EXPRESS,0,190WY001,1093,0 days 07:30:00,43274,18.0652,0 days 06:29:00,0 days 01:01:00,190,0 days 09:30:00,0 days 02:00:00,1,1.0,1.0,1.0,1.0
63,1,12263,190 NEW YORK VIA SECAUCUS,0,190WY002,1033,0 days 06:14:00,43274,19.2093,0 days 05:15:00,0 days 00:59:00,190,0 days 06:30:00,0 days 00:16:00,1,1.0,1.0,1.0,1.0
63,1,12270,190 NEW YORK VIA SECAUCUS,0,190WY002,1033,0 days 08:45:00,43274,19.2093,0 days 07:45:00,0 days 01:00:00,190,0 days 09:15:00,0 days 00:30:00,1,1.0,1.0,1.0,1.0
63,1,12277,190 NEW YORK VIA SECAUCUS,0,190WY002,1033,0 days 12:03:00,43274,19.2093,0 days 10:45:00,0 days 01:18:00,190,0 days 12:30:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
63,2,12403,190 NEW YORK VIA SECAUCUS,0,190WY002,1039,0 days 06:46:00,43274,19.2093,0 days 05:50:00,0 days 00:56:00,190,0 days 07:00:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
63,2,12407,190 NEW YORK VIA SECAUCUS,0,190WY002,1039,0 days 09:26:00,43274,19.2093,0 days 08:20:00,0 days 01:06:00,190,0 days 09:50:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
63,2,12387,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY002,1038,0 days 12:31:00,43274,19.1958,0 days 11:10:00,0 days 01:21:00,190,0 days 12:50:00,0 days 00:19:00,1,1.0,1.0,1.0,1.0
37,3,6266,151T NEW YORK EXPRESS,0,190WY002,487,0 days 08:16:00,43274,21.3369,0 days 07:14:00,0 days 01:02:00,151,,,1,1.0,1.0,1.0,1.0
63,4,12518,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY002,1048,0 days 05:33:00,43274,19.1958,0 days 04:27:00,0 days 01:06:00,190,0 days 05:55:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
63,5,12760,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY002,1088,0 days 05:33:00,43274,19.1958,0 days 04:27:00,0 days 01:06:00,190,0 days 05:55:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
63,1,12264,190 NEW YORK VIA SECAUCUS,0,190WY003,1033,0 days 06:39:00,43274,19.2093,0 days 05:40:00,0 days 00:59:00,190,0 days 07:00:00,0 days 00:21:00,1,1.0,1.0,1.0,1.0
63,1,12242,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY003,1032,0 days 09:22:00,43274,19.1958,0 days 08:15:00,0 days 01:07:00,190,0 days 09:45:00,0 days 00:23:00,1,1.0,1.0,1.0,1.0
63,1,12245,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY003,1032,0 days 12:37:00,43274,19.1958,0 days 11:15:00,0 days 01:22:00,190,0 days 13:00:00,0 days 00:23:00,1,1.0,1.0,1.0,1.0
63,2,12404,190 NEW YORK VIA SECAUCUS,0,190WY003,1039,0 days 07:38:00,43274,19.2093,0 days 06:40:00,0 days 00:58:00,190,0 days 08:00:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
63,2,12410,190 NEW YORK VIA SECAUCUS,0,190WY003,1039,0 days 10:46:00,43274,19.2093,0 days 09:30:00,0 days 01:16:00,190,0 days 11:10:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
63,4,12608,190R NEW YORK EXPRESS,0,190WY003,1056,0 days 05:29:00,43274,14.128,0 days 04:55:00,0 days 00:34:00,190,0 days 05:45:00,0 days 00:16:00,1,1.0,1.0,1.0,1.0
63,4,12573,190E NEW YORK EXP VIA DELAWANNA & PASS AVE,0,190WY003,1051,0 days 08:11:00,43274,21.1061,0 days 06:53:00,0 days 01:18:00,190,0 days 08:45:00,0 days 00:34:00,1,1.0,1.0,1.0,1.0
63,5,12855,190R NEW YORK EXPRESS,0,190WY003,1096,0 days 05:29:00,43274,14.128,0 days 04:55:00,0 days 00:34:00,190,0 days 05:45:00,0 days 00:16:00,1,1.0,1.0,1.0,1.0
63,5,12820,190E NEW YORK EXP VIA DELAWANNA & PASS AVE,0,190WY003,1091,0 days 08:11:00,43274,21.1061,0 days 06:53:00,0 days 01:18:00,190,0 days 08:45:00,0 days 00:34:00,1,1.0,1.0,1.0,1.0
63,1,12265,190 NEW YORK VIA SECAUCUS,0,190WY004,1033,0 days 07:00:00,43274,19.2093,0 days 06:00:00,0 days 01:00:00,190,0 days 07:20:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
63,2,12405,190 NEW YORK VIA SECAUCUS,0,190WY004,1039,0 days 08:28:00,43274,19.2093,0 days 07:30:00,0 days 00:58:00,190,0 days 08:50:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
63,2,12386,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY004,1038,0 days 11:31:00,43274,19.1958,0 days 10:10:00,0 days 01:21:00,190,0 days 11:50:00,0 days 00:19:00,1,1.0,1.0,1.0,1.0
63,2,12389,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY004,1038,0 days 14:31:00,43274,19.1958,0 days 13:10:00,0 days 01:21:00,190,0 days 14:50:00,0 days 00:19:00,1,1.0,1.0,1.0,1.0
63,4,12545,190 NEW YORK VIA SECAUCUS,0,190WY004,1050,0 days 05:43:00,43274,19.2093,0 days 04:45:00,0 days 00:58:00,190,0 days 06:05:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
63,4,12591,190X NEW YORK EXPRESS,0,190WY004,1053,0 days 08:22:00,43274,18.0652,0 days 07:21:00,0 days 01:01:00,190,0 days 09:19:00,0 days 00:57:00,1,1.0,1.0,1.0,1.0
63,4,12602,190 NEW YORK VIA SECAUCUS,0,190WY004,1055,0 days 10:11:00,43274,14.4178,0 days 09:19:00,0 days 00:52:00,190,,,1,1.0,1.0,1.0,1.0
63,5,12790,190 NEW YORK VIA SECAUCUS,0,190WY004,1090,0 days 05:43:00,43274,19.2093,0 days 04:45:00,0 days 00:58:00,190,0 days 06:05:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
63,5,12838,190X NEW YORK EXPRESS,0,190WY004,1093,0 days 08:22:00,43274,18.0652,0 days 07:21:00,0 days 01:01:00,190,0 days 09:19:00,0 days 00:57:00,1,1.0,1.0,1.0,1.0
63,5,12849,190 NEW YORK VIA SECAUCUS,0,190WY004,1095,0 days 10:11:00,43274,14.4178,0 days 09:19:00,0 days 00:52:00,190,,,1,1.0,1.0,1.0,1.0
63,1,12240,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY005,1032,0 days 07:22:00,43274,19.1958,0 days 06:15:00,0 days 01:07:00,190,0 days 07:40:00,0 days 00:18:00,1,1.0,1.0,1.0,1.0
63,1,12273,190 NEW YORK VIA SECAUCUS,0,190WY005,1033,0 days 10:00:00,43274,19.2093,0 days 09:00:00,0 days 01:00:00,190,0 days 10:30:00,0 days 00:30:00,1,1.0,1.0,1.0,1.0
63,2,12406,190 NEW YORK VIA SECAUCUS,0,190WY005,1039,0 days 08:43:00,43274,19.2093,0 days 07:45:00,0 days 00:58:00,190,0 days 09:10:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
63,2,12412,190 NEW YORK VIA SECAUCUS,0,190WY005,1039,0 days 11:46:00,43274,19.2093,0 days 10:30:00,0 days 01:16:00,190,0 days 12:10:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
63,2,12418,190 NEW YORK VIA SECAUCUS,0,190WY005,1039,0 days 14:46:00,43274,19.2093,0 days 13:30:00,0 days 01:16:00,190,0 days 15:10:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
63,4,12578,190X NEW YORK EXPRESS,0,190WY005,1053,0 days 05:58:00,43274,18.0652,0 days 05:10:00,0 days 00:48:00,190,0 days 06:25:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
63,4,12596,190X NEW YORK EXPRESS,0,190WY005,1053,0 days 09:05:00,43274,18.0652,0 days 08:05:00,0 days 01:00:00,190,0 days 10:11:00,0 days 01:06:00,1,1.0,1.0,1.0,1.0
63,4,12550,190 NEW YORK VIA SECAUCUS,0,190WY005,1050,0 days 11:31:00,43274,19.2093,0 days 10:11:00,0 days 01:20:00,190,0 days 12:00:00,0 days 00:29:00,1,1.0,1.0,1.0,1.0
63,5,12825,190X NEW YORK EXPRESS,0,190WY005,1093,0 days 05:58:00,43274,18.0652,0 days 05:10:00,0 days 00:48:00,190,0 days 06:25:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
63,5,12843,190X NEW YORK EXPRESS,0,190WY005,1093,0 days 09:05:00,43274,18.0652,0 days 08:05:00,0 days 01:00:00,190,0 days 10:11:00,0 days 01:06:00,1,1.0,1.0,1.0,1.0
63,5,12795,190 NEW YORK VIA SECAUCUS,0,190WY005,1090,0 days 11:31:00,43274,19.2093,0 days 10:11:00,0 days 01:20:00,190,0 days 12:00:00,0 days 00:29:00,1,1.0,1.0,1.0,1.0
63,1,12266,190 NEW YORK VIA SECAUCUS,0,190WY006,1033,0 days 07:30:00,43274,19.2093,0 days 06:30:00,0 days 01:00:00,190,0 days 08:00:00,0 days 00:30:00,1,1.0,1.0,1.0,1.0
63,1,12243,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY006,1032,0 days 10:25:00,43274,19.1958,0 days 09:15:00,0 days 01:10:00,190,0 days 10:45:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
63,1,12246,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY006,1032,0 days 13:37:00,43274,19.1958,0 days 12:15:00,0 days 01:22:00,190,0 days 14:00:00,0 days 00:23:00,1,1.0,1.0,1.0,1.0
63,2,12384,190 NEW YORK VIA SECAUCUS & UNION CITY,0,190WY006,1038,0 days 09:06:00,43274,19.1958,0 days 08:00:00,0 days 01:06:00,190,0 days 09:30:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
63,2,12413,190 NEW YORK VIA SECAUCUS,0,190WY006,1039,0 days 12:06:00,43274,19.2093,0 days 10:50:00,0 days 01:16:00,190,0 days 12:30:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
